,rating,date,review
5090,5,2019-11-05T02:58:05.000Z,"Great experience!
Great chat service, great guitar, great price, great delivery service-fast and reliable. Bottom line I am totally happy with my Taylor guitar and the overall experience with Better Music! Like Arnie S “ I’ll be back!”."
5091,5,2019-11-05T02:33:28.000Z,"Great service
Great service, best prices, quick delivery. First shopped at Better Music in 1983. They still got it!"
5092,5,2019-11-05T01:31:01.000Z,"Service was awesome
Service was awesome. Anthony made sure the instrument is couriered to the right address by contacting me and checking the house number when the system failed to take the house number when I entered it correctly at the time of ordering the product.
Thanks a ton. We like the product too. Happy selling !!!"
5093,5,2019-11-05T01:23:09.000Z,"No 1 online music store.
Always great service, communication and products. Love these guys and gals!"
5094,5,2019-11-05T01:21:27.000Z,"Great fast service
Great fast service, offered a free upgrade when my product was unavailable. Very pleased"
5095,4,2019-11-05T01:01:19.000Z,"Great sales
Great sales, great communication"
5096,5,2019-11-04T22:12:13.000Z,"Excellent price
Excellent price! Swift delivery!!!"
5097,5,2019-11-04T11:29:35.000Z,"Very easy to deal with
Very easy to deal with, great communication and fast delivery.
Thank You"
5098,5,2019-11-04T06:11:26.000Z,"Excellent service
Reasonable price, great item, excellent service,
Perfect!"
5099,5,2019-11-04T05:47:30.000Z,"They were great
They were great, got express delivery and i got it the next day."
5100,5,2019-11-04T05:21:23.000Z,great service and product.
5101,5,2019-11-04T01:08:37.000Z,"Great service!
Good comms, good prices, item arrived quickly, all good, would definitely order from them again!"
5102,5,2019-11-03T22:05:35.000Z,"Transfer from Canberra
Transfer from Canberra, very fast"
5103,5,2019-11-03T07:52:26.000Z,"Really good service.
Great price, free And fast postage, turned up 3 days prior to scheduled date. Product is incredible. Highly recommended."
5104,5,2019-11-03T03:18:55.000Z,"I got a great deal on a new Fantom 6
I got a great deal on a new Fantom 6, ordered on a Sunday night, had it in my hands Wednesday. Fantastic service, so easy to buy from these guys. Thumbs up 👍👍👍"
5105,5,2019-11-03T01:12:09.000Z,"Very helpful customer service over the…
Very helpful customer service over the phone and online ordering was a quick, easy process. Very fast delivery with lots of shipping updates. I would highly recommend Better Music for providing a great product and service!"
5106,5,2019-11-02T08:40:03.000Z,"Perfect and excellent deal
Perfect and excellent deal, thank you BETTER MUSIC...

Hamdi Sozer
Sydney Australia
2 November 2019"
5107,5,2019-11-02T06:41:54.000Z,Great service!
5108,5,2019-11-02T05:15:03.000Z,"Very quick dispatch
Very quick dispatch
Love free delivery"
5109,4,2019-11-02T04:24:29.000Z,Prompt and secure delivery
5110,5,2019-11-02T03:25:26.000Z,"Fast delivery
Fast delivery, great product."
5111,5,2019-11-02T02:47:50.000Z,"A great online purchase experience
A great online purchase experience. Very friendly staff and great service and price. Will recommend to others. Thanks Team."
5112,5,2019-11-02T02:39:09.000Z,"Great service and speedy…
Great service and speedy delivery.Expert advice as well."
5113,5,2019-11-02T02:05:41.000Z,"Fast and friendly service
Fast and friendly service. Fantastic doing business with you."
5114,5,2019-11-02T01:13:14.000Z,"Great company
Fast delivery, value for money, highly recommend this store!"
5115,5,2019-11-02T01:10:41.000Z,"Very happy with the quick delivery of…
Very happy with the quick delivery of our good rate you guys very highly"
5116,5,2019-11-01T04:20:52.000Z,"Perfect
Perfect fast"
5117,5,2019-11-01T03:25:09.000Z,"Had the product we needed in-stock at a…
Had the product we needed in-stock at a better price than competitors."
5118,5,2019-11-01T01:16:29.000Z,"Great Service & Price
Have purchased several items from Better Music. Always get a great deal & service is always good. They always keep you informed of the progress of your order."
5119,5,2019-11-01T01:14:58.000Z,"Great Buy!!
Very happy with the entire process, the website was very easy to navigate and the volume pedal was just what I was looking for at a great price and it works as I expected a quality Yamaha product to."
5120,5,2019-11-01T01:09:20.000Z,Great service
5121,5,2019-10-31T12:12:18.000Z,"Fantastic communication
Fantastic communication, fast delivery. Highly reccomend A++++++"
5122,5,2019-10-31T05:38:50.000Z,"Goods arrived on time in good condition…
Goods arrived on time in good condition as ordered. I will purchase future items from this seller."
5123,5,2019-10-31T03:51:11.000Z,"The item I purchased turned up on time…
The item I purchased turned up on time and advertised."
5124,5,2019-10-31T03:05:50.000Z,"Great customer service!Everything…
Great customer service!Everything delivered on time, every question and request answered."
5125,5,2019-10-31T01:18:43.000Z,The order came in undamged and was quick
5126,5,2019-10-31T01:07:25.000Z,"It's great that you stock this…
It's great that you stock this relatively hard to find book at a great price and delivered very quickly."
5127,5,2019-10-31T01:05:05.000Z,"great product
great product. super fast delivery. great seller. highly recommend"
5128,5,2019-10-31T01:03:05.000Z,"Prompt efficient service and effective…
Prompt efficient service and effective ongoing communication throughout the process."
5129,4,2019-10-31T00:24:51.000Z,"Unclear how to download product
It was unclear how to download my product"
5130,5,2019-10-30T10:53:56.000Z,"My Cort KX300 in blue
My Cort KX300 was delivered promptly after ordering. All that was required was a quick tuning. Intonation was perfect from that point on. It is a great looking instrument, plays fantastically well and sounds incredible. I was kept informed of my order throughout the process of acquiring and sending, and I felt valued as a customer. Thank you. I'll happily buy through Better Music in the future. Hmmm, what's next? :)"
5131,5,2019-10-30T09:33:39.000Z,"A good deal all round.
Communication with the store was excellent which resulted in the sale. The guitar was packed and freighted very quickly and arrived in good condition about 6 days later across Australia. Well done all round."
5132,5,2019-10-30T08:51:27.000Z,"Great service
Great service, staff were generous with their time. I called for some advice and discovered that the product was much better priced than all the (many) other places that I had looked at. I shall return for more business."
5133,5,2019-10-30T03:05:09.000Z,"Great price
Great price, REALLY fast delivery!"
5134,5,2019-10-30T02:55:24.000Z,"Great online experience
Great online experience with comparing and making a decision on getting the right keyboard for my needs."
5135,5,2019-10-30T01:43:39.000Z,"Excellent service as usual
Excellent service as usual. I have been dealing with this company for many years and they are very professional people to deal with."
5136,5,2019-10-30T01:13:44.000Z,"Very helpful and fast shipping once…
Very helpful and fast shipping once stock arrived. Thanking you"
5137,5,2019-10-30T01:13:27.000Z,"The whole experience was outstanding…
The whole experience was outstanding since the online purchase till the end when the piano was delivered. The product is amazing and the whole family is happy."
5138,5,2019-10-30T01:05:43.000Z,"Better music were fantastic with my…
Better music were fantastic with my order. I couldn’t be happier. Thank you!"
5139,4,2019-10-29T23:48:36.000Z,"great
great great great"
5140,5,2019-10-29T22:46:43.000Z,"There was a small issue with delayed…
There was a small issue with delayed shipping but this was quickly and efficiently dealt with. I would use better music again."
5141,5,2019-10-29T09:52:18.000Z,"Outstanding customer service
Outstanding customer service - highly recommend!"
5142,5,2019-10-29T06:41:34.000Z,"Great product at reasonable price &…
Great product at reasonable price & quick delivery. Cheers Steve"
5143,5,2019-10-29T05:58:48.000Z,Very fast delivery and good packaging
5144,5,2019-10-29T04:13:18.000Z,"Great people to deal with
Great people to deal with. Item came well wrapped and on time."
5145,5,2019-10-29T03:22:41.000Z,Superfast and free delivery
5146,5,2019-10-29T01:28:17.000Z,"Great customer service
Great customer service, will definitely spend more money here! Keep up the good work guys"
5147,5,2019-10-29T01:22:08.000Z,"Great range
Great range, super-quick turnaround!"
5148,5,2019-10-29T01:07:31.000Z,"Better Music is Great
Excellent product, prompt delivery, great service."
5149,5,2019-10-28T21:18:14.000Z,"Excellent guitar cable promptly…
Excellent guitar cable promptly delivered."
5150,5,2019-10-28T06:14:13.000Z,"Highly recommended
Great communication, reasonable price, free express delivery. My pre-ordered amp arrived a month earlier than expected"
5151,5,2019-10-28T05:10:59.000Z,"Quick and easy to deal with
Quick and easy to deal with! Great communication from start to finish, thanks for everything!"
5152,5,2019-10-28T01:58:01.000Z,"Very kind!..
I always impressed their customer service. Very kind👍..and reasonable price."
5153,5,2019-10-28T01:37:27.000Z,"Good Team to Deal With
Great prices, helpful freindly staff with prompt despatch. Çan't ask for more than that."
5154,5,2019-10-28T01:22:30.000Z,Excellent service
5155,5,2019-10-28T01:09:59.000Z,"Always a good option
Always a good option if you want to match prices. Quick and efficient service."
5156,5,2019-10-27T10:47:08.000Z,"Fastastic price
Fastastic price, fast shipping, great communication equals a happy bass player."
5157,5,2019-10-27T07:43:34.000Z,"As always
As always, delivered quickly and in good order."
5158,3,2019-10-27T07:38:09.000Z,"Ordered online because i needed some…
Ordered online because i needed some stuff in a hurry and the items were showing “available”.
However, I was then advised 2 days later items were not in stock. Disappointing.."
